timestamp,Robin_lodging_Dorthy,Robin_education_Zenia,Robin_office_Dina,Robin_education_Derick,Robin_education_Della,Robin_office_Sammie,Robin_office_Gayle,Robin_lodging_Phillip,Robin_lodging_Elmer
2016-03-27 16:00:00,30.3,142.2721,34.2212,497.5,0.7492,87.8658,53.4666,52.6,91.8
2016-03-27 17:00:00,38.9,142.2721,34.2212,495.5,0.7492,87.8658,53.4666,54.7,87.4
2016-03-27 18:00:00,42.2,142.2721,34.2212,495.5,0.7492,87.8658,53.4666,55.4,107.2
2016-03-27 19:00:00,45.4,142.2721,34.2212,486.0,0.7492,87.8658,53.4666,59.6,104.7
2016-03-27 20:00:00,40.9,142.2721,34.2212,489.5,0.7492,87.8658,53.4666,56.1,102.1
2016-03-27 21:00:00,36.7,142.2721,34.2212,458.5,0.7492,87.8658,53.4666,56.2,97.3
2016-03-27 22:00:00,36.5,142.2721,34.2212,460.0,0.7492,87.8658,53.4666,54.7,99.3
2016-03-27 23:00:00,35.2,142.2721,34.2212,475.5,0.7492,87.8658,53.4666,55.8,93.4
2016-03-28 00:00:00,26.3,142.2721,34.2212,460.0,0.7492,87.8658,53.4666,53.8,87.3
2016-03-28 01:00:00,21.9,142.2721,34.2212,463.0,0.7492,87.8658,53.4666,52.0,79.2
2016-03-28 02:00:00,19.9,142.2721,34.2212,460.0,0.7492,87.8658,53.4666,50.9,71.9
2016-03-28 03:00:00,18.6,142.2721,34.2212,475.0,0.7492,87.8658,53.4666,49.8,70.0
2016-03-28 04:00:00,18.0,142.2721,34.2212,481.0,0.7492,87.8658,53.4666,48.7,65.7
2016-03-28 05:00:00,16.8,142.2721,34.2212,476.0,0.7492,87.8658,53.4666,48.4,61.6
2016-03-28 06:00:00,18.7,142.2721,34.2212,482.5,0.7492,87.8658,53.4666,48.5,62.1
2016-03-28 07:00:00,20.1,142.2721,34.2212,464.0,0.7492,87.8658,53.4666,48.6,66.5
2016-03-28 08:00:00,30.1,142.2721,34.2212,483.5,0.7492,87.8658,53.4666,49.7,70.1
2016-03-28 09:00:00,31.2,142.2721,34.2212,486.5,0.7492,87.8658,53.4666,50.4,71.0
2016-03-28 10:00:00,33.1,142.2721,34.2212,489.5,0.7492,87.8658,53.4666,50.6,77.4
2016-03-28 11:00:00,35.1,142.2721,34.2212,504.5,0.7492,87.8658,53.4666,54.1,80.2
2016-03-28 12:00:00,39.6,142.2721,34.2212,508.5,0.7492,87.8658,53.4666,52.8,84.1
2016-03-28 13:00:00,40.1,142.2721,34.2212,512.0,0.7492,87.8658,53.4666,54.5,81.7
2016-03-28 14:00:00,36.9,142.2721,34.2212,510.5,0.7492,87.8658,53.4666,55.7,87.8
2016-03-28 15:00:00,30.9,142.2721,34.2212,515.0,0.7492,87.8658,53.4666,55.2,79.6
2016-03-28 16:00:00,35.7,142.2721,34.2212,507.5,0.7492,87.8658,53.4666,55.3,81.6
2016-03-28 17:00:00,44.5,142.2721,34.2212,502.0,0.7492,87.8658,53.4666,56.6,98.9
2016-03-28 18:00:00,49.3,142.2721,34.2212,496.5,0.7492,87.8658,53.4666,58.8,103.2
2016-03-28 19:00:00,50.7,142.2721,34.2212,496.5,0.7492,87.8658,53.4666,57.7,108.3
2016-03-28 20:00:00,45.6,142.2721,34.2212,483.0,0.7492,87.8658,53.4666,58.4,99.8
2016-03-28 21:00:00,39.9,142.2721,34.2212,449.5,0.7492,87.8658,53.4666,59.0,98.2
2016-03-28 22:00:00,37.7,142.2721,34.2212,470.0,0.7492,87.8658,53.4666,65.8,96.9
2016-03-28 23:00:00,33.0,142.2721,34.2212,453.5,0.7492,87.8658,53.4666,55.7,86.5
2016-03-29 00:00:00,27.5,142.2721,34.2212,460.0,0.7492,87.8658,53.4666,53.0,77.8
2016-03-29 01:00:00,23.4,142.2721,34.2212,454.0,0.7492,87.8658,53.4666,48.6,79.0
2016-03-29 02:00:00,18.5,142.2721,34.2212,452.5,0.7492,87.8658,53.4666,47.3,65.3
2016-03-29 03:00:00,16.7,142.2721,34.2212,475.0,0.7492,87.8658,53.4666,45.1,61.5
2016-03-29 04:00:00,16.2,142.2721,34.2212,477.0,0.7492,87.8658,53.4666,44.7,58.2
2016-03-29 05:00:00,17.3,142.2721,34.2212,451.5,0.7492,87.8658,53.4666,44.1,56.7
2016-03-29 06:00:00,18.8,142.2721,34.2212,490.0,0.7492,87.8658,53.4666,43.9,60.2
2016-03-29 07:00:00,20.1,142.2721,34.2212,482.0,0.7492,87.8658,53.4666,44.8,69.2
2016-03-29 08:00:00,25.1,142.2721,34.2212,486.5,0.7492,87.8658,53.4666,48.5,77.5
2016-03-29 09:00:00,29.2,142.2721,34.2212,512.5,0.7492,87.8658,53.4666,50.9,78.5
2016-03-29 10:00:00,27.4,142.2721,34.2212,525.5,0.7492,87.8658,53.4666,53.0,82.7
2016-03-29 11:00:00,33.7,142.2721,34.2212,525.5,0.7492,87.8658,53.4666,51.9,89.1
2016-03-29 12:00:00,42.2,142.2721,34.2212,538.5,0.7492,87.8658,53.4666,51.3,92.5
2016-03-29 13:00:00,39.3,142.2721,34.2212,538.0,0.7492,87.8658,53.4666,51.6,88.4
2016-03-29 14:00:00,32.5,142.2721,34.2212,535.5,0.7492,87.8658,53.4666,53.4,80.5
2016-03-29 15:00:00,27.4,142.2721,34.2212,538.0,0.7492,87.8658,53.4666,53.3,77.0
2016-03-29 16:00:00,31.0,142.2721,34.2212,528.5,0.7492,87.8658,53.4666,55.2,92.8
2016-03-29 17:00:00,34.1,142.2721,34.2212,522.5,0.7492,87.8658,53.4666,59.8,104.0
2016-03-29 18:00:00,43.4,142.2721,34.2212,523.0,0.7492,87.8658,53.4666,58.5,107.8
2016-03-29 19:00:00,39.8,142.2721,34.2212,497.0,0.7492,87.8658,53.4666,59.6,102.6
2016-03-29 20:00:00,35.5,142.2721,34.2212,509.0,0.7492,87.8658,53.4666,59.8,100.0
2016-03-29 21:00:00,36.5,142.2721,34.2212,501.0,0.7492,87.8658,53.4666,61.3,95.6
2016-03-29 22:00:00,34.8,142.2721,34.2212,484.0,0.7492,87.8658,53.4666,63.6,89.7
2016-03-29 23:00:00,30.8,142.2721,34.2212,465.0,0.7492,87.8658,53.4666,57.7,79.6
2016-03-30 00:00:00,26.0,142.2721,34.2212,470.0,0.7492,87.8658,53.4666,52.3,79.4
2016-03-30 01:00:00,21.6,142.2721,34.2212,460.5,0.7492,87.8658,53.4666,51.7,74.4
2016-03-30 02:00:00,18.7,142.2721,34.2212,437.0,0.7492,87.8658,53.4666,50.8,71.4
2016-03-30 03:00:00,17.4,142.2721,34.2212,472.0,0.7492,87.8658,53.4666,49.0,70.1
2016-03-30 04:00:00,16.4,142.2721,34.2212,470.5,0.7492,87.8658,53.4666,48.3,66.6
2016-03-30 05:00:00,16.9,142.2721,34.2212,470.0,0.7492,87.8658,53.4666,47.2,61.7
2016-03-30 06:00:00,19.5,142.2721,34.2212,487.0,0.7492,87.8658,53.4666,47.3,61.3
2016-03-30 07:00:00,21.3,142.2721,34.2212,481.0,0.7492,87.8658,53.4666,49.5,67.6
2016-03-30 08:00:00,24.8,142.2721,34.2212,497.0,0.7492,87.8658,53.4666,49.0,72.3
2016-03-30 09:00:00,28.3,142.2721,34.2212,516.5,0.7492,87.8658,53.4666,48.4,70.7
2016-03-30 10:00:00,26.4,142.2721,34.2212,517.0,0.7492,87.8658,53.4666,49.1,81.4
2016-03-30 11:00:00,31.2,142.2721,34.2212,542.5,0.7492,87.8658,53.4666,50.2,78.0
2016-03-30 12:00:00,36.4,142.2721,34.2212,536.5,0.7492,87.8658,53.4666,52.7,77.6
2016-03-30 13:00:00,33.6,142.2721,34.2212,539.5,0.7492,87.8658,53.4666,56.6,80.6
2016-03-30 14:00:00,31.2,142.2721,34.2212,546.5,0.7492,87.8658,53.4666,55.5,77.9
2016-03-30 15:00:00,27.6,142.2721,34.2212,549.5,0.7492,87.8658,53.4666,52.7,76.9
2016-03-30 16:00:00,28.0,142.2721,34.2212,543.5,0.7492,87.8658,53.4666,52.2,73.9
2016-03-30 17:00:00,31.9,142.2721,34.2212,537.0,0.7492,87.8658,53.4666,52.9,86.1
2016-03-30 18:00:00,43.5,142.2721,34.2212,529.5,0.7492,87.8658,53.4666,56.4,87.6
2016-03-30 19:00:00,46.5,142.2721,34.2212,506.5,0.7492,87.8658,53.4666,58.6,97.4
2016-03-30 20:00:00,39.1,142.2721,34.2212,519.5,0.7492,87.8658,53.4666,55.3,100.2
2016-03-30 21:00:00,37.3,142.2721,34.2212,509.0,0.7492,87.8658,53.4666,58.3,89.5
2016-03-30 22:00:00,36.1,142.2721,34.2212,482.0,0.7492,87.8658,53.4666,59.6,95.2
2016-03-30 23:00:00,30.6,142.2721,34.2212,462.0,0.7492,87.8658,53.4666,54.3,90.3
2016-03-31 00:00:00,26.9,142.2721,34.2212,466.5,0.7492,87.8658,53.4666,53.1,81.5
2016-03-31 01:00:00,21.3,142.2721,34.2212,443.5,0.7492,87.8658,53.4666,52.8,70.5
2016-03-31 02:00:00,19.1,142.2721,34.2212,476.5,0.7492,87.8658,53.4666,58.5,61.8
2016-03-31 03:00:00,19.0,142.2721,34.2212,451.0,0.7492,87.8658,53.4666,55.9,60.0
2016-03-31 04:00:00,17.0,142.2721,34.2212,484.0,0.7492,87.8658,53.4666,48.9,59.6
2016-03-31 05:00:00,17.0,142.2721,34.2212,480.0,0.7492,87.8658,53.4666,48.1,59.6
2016-03-31 06:00:00,19.7,142.2721,34.2212,493.5,0.7492,87.8658,53.4666,47.7,66.0
2016-03-31 07:00:00,22.0,142.2721,34.2212,483.5,0.7492,87.8658,53.4666,52.1,64.9
2016-03-31 08:00:00,26.5,142.2721,34.2212,542.5,0.7492,87.8658,53.4666,53.3,77.2
2016-03-31 09:00:00,28.9,142.2721,34.2212,569.0,0.7492,87.8658,53.4666,57.1,82.3
2016-03-31 10:00:00,31.1,142.2721,34.2212,590.5,0.7492,87.8658,53.4666,57.6,95.7
2016-03-31 11:00:00,36.4,142.2721,34.2212,584.0,0.7492,87.8658,53.4666,56.8,90.3
2016-03-31 12:00:00,38.6,142.2721,34.2212,583.5,0.7492,87.8658,53.4666,58.2,88.0
2016-03-31 13:00:00,34.2,142.2721,34.2212,552.0,0.7492,87.8658,53.4666,61.0,98.6
2016-03-31 14:00:00,30.9,142.2721,34.2212,570.5,0.7492,87.8658,53.4666,59.4,90.4
2016-03-31 15:00:00,27.4,142.2721,34.2212,562.5,0.7492,87.8658,53.4666,57.5,80.5
2016-03-31 16:00:00,23.4,142.2721,34.2212,547.0,0.7492,87.8658,53.4666,56.1,85.9
2016-03-31 17:00:00,29.7,142.2721,34.2212,531.5,0.7492,87.8658,53.4666,55.3,96.1
2016-03-31 18:00:00,39.5,142.2721,34.2212,524.0,0.7492,87.8658,53.4666,57.5,96.1
2016-03-31 19:00:00,44.7,142.2721,34.2212,526.5,0.7492,87.8658,53.4666,63.4,97.5
2016-03-31 20:00:00,42.3,142.2721,34.2212,516.5,0.7492,87.8658,53.4666,60.4,107.0
2016-03-31 21:00:00,36.3,142.2721,34.2212,509.5,0.7492,87.8658,53.4666,59.6,110.4
2016-03-31 22:00:00,35.0,142.2721,34.2212,486.5,0.7492,87.8658,53.4666,59.5,107.0
2016-03-31 23:00:00,33.3,142.2721,34.2212,440.0,0.7492,87.8658,53.4666,57.7,89.9
2016-04-01 00:00:00,24.7,142.2721,34.2212,468.5,0.7492,87.8658,53.4666,54.9,84.2
2016-04-01 01:00:00,22.3,142.2721,34.2212,454.5,0.7492,87.8658,53.4666,54.3,82.6
2016-04-01 02:00:00,18.6,142.2721,34.2212,459.5,0.7492,87.8658,53.4666,53.4,69.2
2016-04-01 03:00:00,17.4,142.2721,34.2212,468.5,0.7492,87.8658,53.4666,52.2,72.6
2016-04-01 04:00:00,18.0,142.2721,34.2212,445.0,0.7492,87.8658,53.4666,51.9,68.1
2016-04-01 05:00:00,16.0,142.2721,34.2212,478.5,0.7492,87.8658,53.4666,52.4,70.7
2016-04-01 06:00:00,20.0,142.2721,34.2212,495.0,0.7492,87.8658,53.4666,50.8,83.7
2016-04-01 07:00:00,22.7,142.2721,34.2212,510.5,0.7492,87.8658,53.4666,54.1,85.9
2016-04-01 08:00:00,25.9,142.2721,34.2212,559.0,0.7492,87.8658,53.4666,55.4,92.7
2016-04-01 09:00:00,27.7,142.2721,34.2212,574.5,0.7492,87.8658,53.4666,59.3,96.9
2016-04-01 10:00:00,31.4,142.2721,34.2212,587.5,0.7492,87.8658,53.4666,60.0,88.0
2016-04-01 11:00:00,36.0,142.2721,34.2212,581.0,0.7492,87.8658,53.4666,58.0,103.1
2016-04-01 12:00:00,36.3,142.2721,34.2212,574.0,0.7492,87.8658,53.4666,58.0,106.6
2016-04-01 13:00:00,34.5,142.2721,34.2212,576.5,0.7492,87.8658,53.4666,59.0,97.2
2016-04-01 14:00:00,27.6,142.2721,34.2212,570.0,0.7492,87.8658,53.4666,57.6,96.8
2016-04-01 15:00:00,29.9,142.2721,34.2212,570.0,0.7492,87.8658,53.4666,57.3,108.0
2016-04-01 16:00:00,28.0,142.2721,34.2212,558.5,0.7492,87.8658,53.4666,53.8,106.3
2016-04-01 17:00:00,31.0,142.2721,34.2212,538.5,0.7492,87.8658,53.4666,54.0,117.1
2016-04-01 18:00:00,42.2,142.2721,34.2212,525.0,0.7492,87.8658,53.4666,55.6,121.7
2016-04-01 19:00:00,46.9,142.2721,34.2212,529.0,0.7492,87.8658,53.4666,55.3,108.1
2016-04-01 20:00:00,38.9,142.2721,34.2212,511.0,0.7492,87.8658,53.4666,58.6,100.4
2016-04-01 21:00:00,34.0,142.2721,34.2212,531.0,0.7492,87.8658,53.4666,58.4,94.9
2016-04-01 22:00:00,33.5,142.2721,34.2212,486.0,0.7492,87.8658,53.4666,63.1,100.3
2016-04-01 23:00:00,31.6,142.2721,34.2212,469.5,0.7492,87.8658,53.4666,59.4,90.6
2016-04-02 00:00:00,25.3,142.2721,34.2212,462.5,0.7492,87.8658,53.4666,55.8,85.5
2016-04-02 01:00:00,22.3,142.2721,34.2212,451.0,0.7492,87.8658,53.4666,55.7,75.2
2016-04-02 02:00:00,19.1,142.2721,34.2212,467.0,0.7492,87.8658,53.4666,53.4,70.9
2016-04-02 03:00:00,17.7,142.2721,34.2212,471.5,0.7492,87.8658,53.4666,52.7,71.1
2016-04-02 04:00:00,17.2,142.2721,34.2212,474.0,0.7492,87.8658,53.4666,51.2,68.0
2016-04-02 05:00:00,16.8,142.2721,34.2212,471.5,0.7492,87.8658,53.4666,50.5,62.2
2016-04-02 06:00:00,20.2,142.2721,34.2212,480.5,0.7492,87.8658,53.4666,51.8,62.2
2016-04-02 07:00:00,26.3,142.2721,34.2212,478.5,0.7492,87.8658,53.4666,53.4,67.6
2016-04-02 08:00:00,25.5,142.2721,34.2212,480.0,0.7492,87.8658,53.4666,52.8,78.6
2016-04-02 09:00:00,23.2,142.2721,34.2212,476.5,0.7492,87.8658,53.4666,56.5,68.8
2016-04-02 10:00:00,29.6,142.2721,34.2212,489.5,0.7492,87.8658,53.4666,61.6,75.8
2016-04-02 11:00:00,36.3,142.2721,34.2212,496.5,0.7492,87.8658,53.4666,56.4,84.7
2016-04-02 12:00:00,36.4,142.2721,34.2212,506.5,0.7492,87.8658,53.4666,58.3,83.1
2016-04-02 13:00:00,36.7,142.2721,34.2212,516.0,0.7492,87.8658,53.4666,61.6,86.1
2016-04-02 14:00:00,30.4,142.2721,34.2212,524.0,0.7492,87.8658,53.4666,58.2,82.1
2016-04-02 15:00:00,26.8,142.2721,34.2212,517.0,0.7492,87.8658,53.4666,59.8,80.1
2016-04-02 16:00:00,27.9,142.2721,34.2212,508.5,0.7492,87.8658,53.4666,58.5,85.3
2016-04-02 17:00:00,37.7,142.2721,34.2212,473.5,0.7492,87.8658,53.4666,61.7,92.3
2016-04-02 18:00:00,45.8,142.2721,34.2212,501.5,0.7492,87.8658,53.4666,63.4,96.7
2016-04-02 19:00:00,42.8,142.2721,34.2212,494.5,0.7492,87.8658,53.4666,58.3,114.1
2016-04-02 20:00:00,37.2,142.2721,34.2212,489.5,0.7492,87.8658,53.4666,58.2,104.4
2016-04-02 21:00:00,35.9,142.2721,34.2212,492.0,0.7492,87.8658,53.4666,59.0,99.4
2016-04-02 22:00:00,34.2,142.2721,34.2212,471.5,0.7492,87.8658,53.4666,58.2,97.1
2016-04-02 23:00:00,29.9,142.2721,34.2212,436.5,0.7492,87.8658,53.4666,57.8,89.9
2016-04-03 00:00:00,24.3,142.2721,34.2212,457.5,0.7492,87.8658,53.4666,58.5,79.4
2016-04-03 01:00:00,20.7,142.2721,34.2212,458.5,0.7492,87.8658,53.4666,55.0,72.3
2016-04-03 02:00:00,19.6,142.2721,34.2212,460.0,0.7492,87.8658,53.4666,54.5,68.9
2016-04-03 03:00:00,18.7,142.2721,34.2212,466.0,0.7492,87.8658,53.4666,53.9,65.9
2016-04-03 04:00:00,18.5,142.2721,34.2212,474.5,0.7492,87.8658,53.4666,54.3,65.2
2016-04-03 05:00:00,18.3,142.2721,34.2212,474.0,0.7492,87.8658,53.4666,53.0,60.7
2016-04-03 06:00:00,19.1,142.2721,34.2212,473.0,0.7492,87.8658,53.4666,52.8,61.0
2016-04-03 07:00:00,21.2,142.2721,34.2212,471.5,0.7492,87.8658,53.4666,53.9,64.7
2016-04-03 08:00:00,25.3,142.2721,34.2212,476.5,0.7492,87.8658,53.4666,52.8,69.4
2016-04-03 09:00:00,29.1,142.2721,34.2212,481.0,0.7492,87.8658,53.4666,55.0,79.5
2016-04-03 10:00:00,29.7,142.2721,34.2212,479.0,0.7492,87.8658,53.4666,54.3,85.3
2016-04-03 11:00:00,38.0,142.2721,34.2212,472.0,0.7492,87.8658,53.4666,56.3,85.4
2016-04-03 12:00:00,40.2,142.2721,34.2212,482.0,0.7492,87.8658,53.4666,57.2,88.3
2016-04-03 13:00:00,39.8,142.2721,34.2212,491.0,0.7492,87.8658,53.4666,54.2,95.1
2016-04-03 14:00:00,33.1,142.2721,34.2212,493.5,0.7492,87.8658,53.4666,54.3,86.9
2016-04-03 15:00:00,32.3,142.2721,34.2212,502.0,0.7492,87.8658,53.4666,55.7,85.8
2016-04-03 16:00:00,32.4,142.2721,34.2212,514.5,0.7492,87.8658,53.4666,57.8,87.3
2016-04-03 17:00:00,39.8,142.2721,34.2212,504.5,0.7492,87.8658,53.4666,57.0,99.3
2016-04-03 18:00:00,42.8,142.2721,34.2212,497.5,0.7492,87.8658,53.4666,62.4,103.3
2016-04-03 19:00:00,40.5,142.2721,34.2212,459.5,0.7492,87.8658,53.4666,61.9,105.9
2016-04-03 20:00:00,37.8,142.2721,34.2212,481.0,0.7492,87.8658,53.4666,58.1,100.6
2016-04-03 21:00:00,39.4,142.2721,34.2212,467.5,0.7492,87.8658,53.4666,58.3,96.3
2016-04-03 22:00:00,33.1,142.2721,34.2212,458.0,0.7492,87.8658,53.4666,57.0,91.9
2016-04-03 23:00:00,31.1,142.2721,34.2212,471.0,0.7492,87.8658,53.4666,57.9,80.5
2016-04-04 00:00:00,25.7,142.2721,34.2212,475.5,0.7492,87.8658,53.4666,53.6,83.3
2016-04-04 01:00:00,21.3,142.2721,34.2212,454.5,0.7492,87.8658,53.4666,52.3,68.1
2016-04-04 02:00:00,18.1,142.2721,34.2212,456.0,0.7492,87.8658,53.4666,51.1,70.4
2016-04-04 03:00:00,17.0,142.2721,34.2212,464.5,0.7492,87.8658,53.4666,50.7,63.4
2016-04-04 04:00:00,16.8,142.2721,34.2212,442.0,0.7492,87.8658,53.4666,50.3,63.1
2016-04-04 05:00:00,16.5,142.2721,34.2212,479.0,0.7492,87.8658,53.4666,50.2,74.6
2016-04-04 06:00:00,20.6,142.2721,34.2212,492.5,0.7492,87.8658,53.4666,52.5,87.0
2016-04-04 07:00:00,27.1,142.2721,34.2212,509.5,0.7492,87.8658,53.4666,57.1,95.7
2016-04-04 08:00:00,33.4,142.2721,34.2212,553.5,0.7492,87.8658,53.4666,58.3,96.0
2016-04-04 09:00:00,30.8,142.2721,34.2212,605.5,0.7492,87.8658,53.4666,56.6,92.5
2016-04-04 10:00:00,29.3,142.2721,34.2212,613.0,0.7492,87.8658,53.4666,57.7,95.5
2016-04-04 11:00:00,33.9,142.2721,34.2212,609.5,0.7492,87.8658,53.4666,60.8,102.6
2016-04-04 12:00:00,31.2,142.2721,34.2212,599.5,0.7492,87.8658,53.4666,58.3,100.5
2016-04-04 13:00:00,30.9,142.2721,34.2212,613.5,0.7492,87.8658,53.4666,59.4,93.7
2016-04-04 14:00:00,23.4,142.2721,34.2212,622.0,0.7492,87.8658,53.4666,61.4,100.7
2016-04-04 15:00:00,27.0,142.2721,34.2212,606.5,0.7492,87.8658,53.4666,56.0,94.9
2016-04-04 16:00:00,27.7,142.2721,34.2212,586.5,0.7492,87.8658,53.4666,56.2,105.3
2016-04-04 17:00:00,30.2,142.2721,34.2212,569.0,0.7492,87.8658,53.4666,56.9,127.7
2016-04-04 18:00:00,40.4,142.2721,34.2212,558.5,0.7492,87.8658,53.4666,54.1,119.8
2016-04-04 19:00:00,45.2,142.2721,34.2212,554.0,0.7492,87.8658,53.4666,55.3,99.9
2016-04-04 20:00:00,41.5,142.2721,34.2212,553.5,0.7492,87.8658,53.4666,57.2,92.8
2016-04-04 21:00:00,40.1,142.2721,34.2212,535.5,0.7492,87.8658,53.4666,60.0,103.3
2016-04-04 22:00:00,34.4,142.2721,34.2212,509.5,0.7492,87.8658,53.4666,55.5,95.7
2016-04-04 23:00:00,32.2,142.2721,34.2212,480.5,0.7492,87.8658,53.4666,53.9,92.1
2016-04-05 00:00:00,24.7,142.2721,34.2212,493.0,0.7492,87.8658,53.4666,53.4,83.5
2016-04-05 01:00:00,20.6,142.2721,34.2212,491.0,0.7492,87.8658,53.4666,50.0,72.0
2016-04-05 02:00:00,18.3,142.2721,34.2212,491.5,0.7492,87.8658,53.4666,49.7,66.0
2016-04-05 03:00:00,16.4,142.2721,34.2212,496.5,0.7492,87.8658,53.4666,49.1,62.7
2016-04-05 04:00:00,16.1,142.2721,34.2212,499.5,0.7492,87.8658,53.4666,48.9,61.0
2016-04-05 05:00:00,16.1,142.2721,34.2212,501.5,0.7492,87.8658,53.4666,47.0,72.1
2016-04-05 06:00:00,18.3,142.2721,34.2212,519.5,0.7492,87.8658,53.4666,47.9,88.5
2016-04-05 07:00:00,25.3,142.2721,34.2212,515.5,0.7492,87.8658,53.4666,50.3,91.6
2016-04-05 08:00:00,29.6,142.2721,34.2212,574.5,0.7492,87.8658,53.4666,53.1,94.2
2016-04-05 09:00:00,26.9,142.2721,34.2212,611.5,0.7492,87.8658,53.4666,52.8,92.6
2016-04-05 10:00:00,28.5,142.2721,34.2212,625.0,0.7492,87.8658,53.4666,56.3,93.1
2016-04-05 11:00:00,34.0,142.2721,34.2212,626.5,0.7492,87.8658,53.4666,53.3,80.8
2016-04-05 12:00:00,31.1,142.2721,34.2212,613.5,0.7492,87.8658,53.4666,52.5,80.1
2016-04-05 13:00:00,27.7,142.2721,34.2212,615.5,0.7492,87.8658,53.4666,52.5,92.6
2016-04-05 14:00:00,26.8,142.2721,34.2212,617.0,0.7492,87.8658,53.4666,53.1,91.5
2016-04-05 15:00:00,24.9,142.2721,34.2212,611.5,0.7492,87.8658,53.4666,54.9,100.3
2016-04-05 16:00:00,28.6,142.2721,34.2212,584.5,0.7492,87.8658,53.4666,55.8,109.7
2016-04-05 17:00:00,26.3,142.2721,34.2212,562.5,0.7492,87.8658,53.4666,53.5,111.6
2016-04-05 18:00:00,42.7,142.2721,34.2212,542.5,0.7492,87.8658,53.4666,52.4,120.3
2016-04-05 19:00:00,43.7,142.2721,34.2212,536.0,0.7492,87.8658,53.4666,53.5,113.3
2016-04-05 20:00:00,39.5,142.2721,34.2212,524.5,0.7492,87.8658,53.4666,56.0,114.4
2016-04-05 21:00:00,36.5,142.2721,34.2212,514.5,0.7492,87.8658,53.4666,55.9,93.5
2016-04-05 22:00:00,35.2,142.2721,34.2212,511.0,0.7492,87.8658,53.4666,54.2,90.3
2016-04-05 23:00:00,30.4,142.2721,34.2212,494.0,0.7492,87.8658,53.4666,55.2,84.9
2016-04-06 00:00:00,24.2,142.2721,34.2212,491.5,0.7492,87.8658,53.4666,53.4,75.4
2016-04-06 01:00:00,20.0,142.2721,34.2212,451.5,0.7492,87.8658,53.4666,51.1,69.9
2016-04-06 02:00:00,17.7,142.2721,34.2212,487.5,0.7492,87.8658,53.4666,48.2,70.1
2016-04-06 03:00:00,15.4,142.2721,34.2212,483.0,0.7492,87.8658,53.4666,47.9,65.6
2016-04-06 04:00:00,15.9,142.2721,34.2212,487.0,0.7492,87.8658,53.4666,48.1,63.0
2016-04-06 05:00:00,17.4,142.2721,34.2212,485.5,0.7492,87.8658,53.4666,47.3,76.6
2016-04-06 06:00:00,18.9,142.2721,34.2212,516.5,0.7492,87.8658,53.4666,48.3,98.1
2016-04-06 07:00:00,26.2,142.2721,34.2212,539.5,0.7492,87.8658,53.4666,51.1,96.2
2016-04-06 08:00:00,30.2,142.2721,34.2212,573.5,0.7492,87.8658,53.4666,53.6,101.6
2016-04-06 09:00:00,27.4,142.2721,34.2212,617.5,0.7492,87.8658,53.4666,56.7,105.5
2016-04-06 10:00:00,31.0,142.2721,34.2212,633.5,0.7492,87.8658,53.4666,54.6,92.2
2016-04-06 11:00:00,37.1,142.2721,34.2212,641.5,0.7492,87.8658,53.4666,52.7,90.9
2016-04-06 12:00:00,38.8,142.2721,34.2212,646.0,0.7492,87.8658,53.4666,54.8,98.4
2016-04-06 13:00:00,32.5,142.2721,34.2212,645.0,0.7492,87.8658,53.4666,53.8,95.7
2016-04-06 14:00:00,27.9,142.2721,34.2212,637.5,0.7492,87.8658,53.4666,52.5,96.4
2016-04-06 15:00:00,28.4,142.2721,34.2212,634.5,0.7492,87.8658,53.4666,52.1,110.4
2016-04-06 16:00:00,26.5,142.2721,34.2212,599.0,0.7492,87.8658,53.4666,51.3,114.8
2016-04-06 17:00:00,32.8,142.2721,34.2212,571.0,0.7492,87.8658,53.4666,56.6,116.5
2016-04-06 18:00:00,36.6,142.2721,34.2212,563.0,0.7492,87.8658,53.4666,57.8,102.6
2016-04-06 19:00:00,42.4,142.2721,34.2212,565.5,0.7492,87.8658,53.4666,54.7,98.4
2016-04-06 20:00:00,41.5,142.2721,34.2212,557.0,0.7492,87.8658,53.4666,56.8,110.6
2016-04-06 21:00:00,34.3,142.2721,34.2212,538.0,0.7492,87.8658,53.4666,59.8,94.2
2016-04-06 22:00:00,33.5,142.2721,34.2212,509.5,0.7492,87.8658,53.4666,56.9,97.4
2016-04-06 23:00:00,30.0,142.2721,34.2212,488.0,0.7492,87.8658,53.4666,56.0,88.3
2016-04-07 00:00:00,25.9,142.2721,34.2212,489.0,0.7492,87.8658,53.4666,53.0,75.8
2016-04-07 01:00:00,20.8,142.2721,34.2212,491.5,0.7492,87.8658,53.4666,54.5,71.0
2016-04-07 02:00:00,18.5,142.2721,34.2212,492.5,0.7492,87.8658,53.4666,52.5,68.2
2016-04-07 03:00:00,17.6,142.2721,34.2212,501.0,0.7492,87.8658,53.4666,52.6,64.2
2016-04-07 04:00:00,16.4,142.2721,34.2212,505.5,0.7492,87.8658,53.4666,51.8,65.8
2016-04-07 05:00:00,17.0,142.2721,34.2212,496.0,0.7492,87.8658,53.4666,51.1,68.2
2016-04-07 06:00:00,18.2,142.2721,34.2212,516.5,0.7492,87.8658,53.4666,52.1,92.2
2016-04-07 07:00:00,24.5,142.2721,34.2212,536.5,0.7492,87.8658,53.4666,54.5,93.7
2016-04-07 08:00:00,25.4,142.2721,34.2212,593.0,0.7492,87.8658,53.4666,53.7,104.4
