timestamp,Fox_lodging_Stephen,Fox_education_Virginia,Fox_lodging_Stephan,Fox_office_Israel,Fox_education_Lilly,Fox_education_Kris,Fox_lodging_Warren,Fox_office_Clayton,Fox_office_Demetrius,Hog_education_Hallie,Hog_education_Wayne,Hog_office_Mari,Hog_lodging_Shanti,Hog_education_Jordan,Hog_office_Lavon,Hog_office_Almeda,Hog_lodging_Shonda,Hog_lodging_Mauricio
2016-03-11 15:00:00,84.22,8.5,26.39,113.89,185.16,107.99,41.19,114.16,109.48,82.005,204.0,65.411,330.92800000000005,147.065,22.322,91.571,144.0,197.0
2016-03-11 16:00:00,87.22,7.53,24.97,106.81,181.75,102.8,36.81,113.58,110.75,78.38600000000002,203.767,65.455,314.938,147.745,22.051,91.333,122.0,193.0
2016-03-11 17:00:00,77.5,7.91,27.87,99.94,181.32,97.32,33.71,106.82,107.4,72.402,197.146,66.556,289.953,143.873,24.393,79.524,130.0,179.0
2016-03-11 18:00:00,76.4,6.65,27.71,97.43,178.96,88.13,38.73,90.26,73.87,66.003,184.371,63.607,282.442,133.752,25.45,77.98899999999998,119.0,167.0
2016-03-11 19:00:00,82.63,7.25,28.32,101.74,180.64,86.13,33.17,88.82,92.89,63.76600000000001,154.325,57.056,274.95,127.091,26.085,73.465,124.0,172.0
2016-03-11 20:00:00,78.86,5.96,29.81,99.6,182.01,80.23,34.98,96.79,82.83,62.101000000000006,149.31799999999996,47.087,277.202,133.694,25.7,71.77199999999998,113.0,165.0
2016-03-11 21:00:00,83.03,7.39,27.07,99.15,183.03,79.13,33.53,90.95,73.37,61.685,144.14700000000005,43.678,275.91700000000003,133.215,22.771,52.677,123.0,171.0
2016-03-11 22:00:00,86.86,6.98,30.77,98.91,178.25,51.43,38.07,104.06,100.89,61.225,135.16299999999998,43.23,276.94,125.661,23.172,49.405,101.0,161.0
2016-03-11 23:00:00,80.76,4.97,31.95,98.23,179.6,35.22,35.69,79.3,106.01,61.065,132.53,29.792,269.55,122.602,23.324,47.536,104.0,165.0
2016-03-12 00:00:00,80.97,3.48,32.85,96.27,176.34,35.27,33.9,42.07,95.88,61.307,131.704,27.616,258.358,83.446,22.538,47.261,105.0,161.0
2016-03-12 01:00:00,83.74,2.73,26.72,97.58,178.39,35.69,32.57,40.78,95.62,61.212,131.306,27.04,249.099,64.157,21.901,46.015,108.0,160.0
2016-03-12 02:00:00,77.39,3.06,25.5,94.33,208.61,35.18,31.21,40.07,94.82,61.405,125.379,27.053,231.639,62.917,24.519,38.99800000000001,106.0,158.0
2016-03-12 03:00:00,75.07,2.31,25.8,89.53,190.94,35.86,30.54,40.01,66.73,61.33600000000001,126.392,27.368,219.965,58.09,21.989,35.485,88.0,149.0
2016-03-12 04:00:00,74.88,3.04,30.88,88.63,183.68,35.17,30.11,34.78,100.97,61.522,122.487,26.908,216.452,56.511,21.843000000000004,35.714,87.0,149.0
2016-03-12 05:00:00,72.89,11.34,25.35,97.41,176.39,35.49,28.98,43.61,148.76,61.642,125.561,27.005,211.59,58.239,20.555,36.474,85.0,147.0
2016-03-12 06:00:00,71.88,27.69,23.89,94.03,183.78,43.16,29.21,61.14,127.81,61.18,124.012,26.912,230.876,61.341,20.418,51.027,85.0,145.0
2016-03-12 07:00:00,69.6,28.02,21.72,97.81,178.79,46.56,28.49,56.51,126.04,61.277,125.704,26.875,241.034,74.898,20.007,50.368,87.0,150.0
2016-03-12 08:00:00,68.25,24.44,22.72,91.73,178.65,45.53,26.81,53.76,103.42,59.529,125.147,32.032,235.706,98.187,20.379,55.708,88.0,146.0
2016-03-12 09:00:00,70.9,18.91,23.14,90.9,187.77,45.66,26.47,53.46,91.86,60.555,122.81,41.534,245.54,110.388,20.795,55.816,95.0,143.0
2016-03-12 10:00:00,76.64,18.83,23.31,93.18,191.48,64.33,27.86,53.41,91.39,62.742,128.4,40.893,241.231,132.054,23.817,56.742,93.0,142.0
2016-03-12 11:00:00,79.29,17.83,22.99,92.94,191.19,64.56,31.25,57.8,95.39,64.805,131.99200000000002,41.596,248.799,140.247,24.905,55.68899999999999,115.0,146.0
2016-03-12 12:00:00,78.03,18.63,22.75,90.48,188.9,67.07,36.4,71.79,98.27,63.37600000000001,135.472,43.119,252.412,140.977,25.345,55.99800000000001,114.0,152.0
2016-03-12 13:00:00,77.96,17.93,23.16,84.67,188.68,67.29,37.43,76.22,100.14,61.148,135.548,44.828,252.402,143.249,27.9,34.675,107.0,152.0
2016-03-12 14:00:00,88.61,14.58,23.32,87.59,189.75,69.48,29.73,84.77,103.77,61.521,135.653,45.981,252.072,143.588,25.422,29.481,112.0,157.0
2016-03-12 15:00:00,83.68,8.52,23.76,84.15,188.47,69.8,30.53,81.96,106.19,62.207,138.129,53.369,263.988,145.213,25.356,27.261,110.0,155.0
2016-03-12 16:00:00,87.83,6.89,23.29,90.06,188.41,70.28,37.05,77.3,112.91,61.343,135.85299999999998,56.331,253.213,145.181,25.219,28.528,108.0,157.0
2016-03-12 17:00:00,84.16,7.96,24.09,81.94,187.18,67.32,36.58,76.96,116.5,61.184,132.401,61.841,245.345,142.267,25.268,27.396,104.0,156.0
2016-03-12 18:00:00,96.45,8.44,24.39,87.97,189.89,68.0,30.67,69.44,126.68,58.223,126.773,61.151,251.687,125.318,25.23,27.544,101.0,152.0
2016-03-12 19:00:00,88.17,8.27,26.19,92.01,192.08,67.44,32.26,79.2,89.93,57.719,123.545,29.389,249.079,98.484,25.821,31.248,99.0,157.0
2016-03-12 20:00:00,89.08,8.67,26.03,89.33,191.57,67.97,43.45,59.8,75.04,58.976000000000006,123.969,26.493,248.062,97.735,26.514,33.839,108.0,153.0
2016-03-12 21:00:00,91.36,12.02,27.25,89.71,191.13,62.92,36.03,56.95,72.04,60.655,124.358,26.307,241.636,94.902,26.97300000000001,34.169000000000004,106.0,159.0
2016-03-12 22:00:00,81.45,5.22,26.6,90.64,188.18,47.04,35.04,58.63,70.16,60.118,125.699,25.756,229.63,94.388,27.347,34.051,94.0,157.0
2016-03-12 23:00:00,87.1,3.46,25.99,90.09,183.09,34.51,32.77,52.33,104.86,60.297,124.189,26.335,224.192,91.92,25.573,34.468,93.0,154.0
2016-03-13 00:00:00,82.02,2.35,25.77,86.95,173.8,35.03,33.42,27.04,110.11,60.33600000000001,127.846,26.125,214.656,71.967,24.952,34.2,100.0,153.0
2016-03-13 01:00:00,77.87,2.89,25.18,86.55,174.84,34.14,31.22,25.86,116.93,60.799,127.02,26.164,225.366,64.482,20.844,33.681,91.0,149.0
2016-03-13 02:00:00,76.74,2.11,25.25,91.58,173.95,34.58,31.26,25.89,112.5,30.385,61.969,12.9985,119.9665,32.512,10.268,16.834,44.0,76.0
2016-03-13 03:00:00,75.28,2.79,24.58,89.77,173.66,35.18,29.56,25.43,86.65,30.385,61.969,12.9985,119.9665,32.512,10.268,16.834,44.0,76.0
2016-03-13 04:00:00,75.29,2.08,24.43,93.89,175.29,34.66,28.34,25.37,126.32,59.934,126.024,25.994,238.576,58.416,20.493,33.438,86.0,149.0
2016-03-13 05:00:00,73.32,36.48,24.21,96.01,177.28,33.8,28.25,35.69,130.6,60.602,126.166,26.559,236.322,58.57100000000001,20.454,34.311,85.0,143.0
2016-03-13 06:00:00,72.62,57.22,24.93,102.53,183.28,45.82,27.72,44.06,109.81,59.995,124.151,26.564,234.823,61.298,20.432,33.715,85.0,147.0
2016-03-13 07:00:00,69.39,30.68,23.45,96.94,179.94,66.56,25.01,39.56,72.1,60.313,128.27100000000002,26.37,211.142,78.82600000000002,20.344,34.436,85.0,142.0
2016-03-13 08:00:00,69.29,26.37,23.72,92.24,182.29,65.91,25.32,36.38,86.73,60.57100000000001,125.419,32.378,207.847,101.276,20.169,33.326,85.0,153.0
2016-03-13 09:00:00,69.41,21.59,24.63,90.75,182.18,71.39,25.6,35.95,53.8,59.148,129.811,42.735,210.974,100.92,20.372,27.81900000000001,91.0,150.0
2016-03-13 10:00:00,71.26,17.72,26.95,91.05,190.43,70.67,28.44,45.74,49.09,59.033,127.052,39.711,230.63,101.411,20.088,27.591,89.0,143.0
2016-03-13 11:00:00,82.68,19.76,24.25,91.32,184.72,66.83,33.7,57.81,45.81,62.198,124.934,41.158,246.745,100.223,19.146,29.081,88.0,142.0
2016-03-13 12:00:00,88.95,19.54,23.68,92.31,176.19,67.64,32.52,56.14,44.51,63.723,130.88,40.707,244.164,103.799,19.165,27.717,91.0,141.0
2016-03-13 13:00:00,92.65,21.06,23.99,85.31,177.46,69.61,44.98,72.86,43.03,63.39,129.846,41.75899999999999,244.57,102.018,21.727,28.163,95.0,141.0
2016-03-13 14:00:00,95.42,18.85,26.82,89.16,177.29,72.89,31.47,72.82,44.68,65.222,131.025,41.772,244.998,104.394,19.129,27.741,97.0,146.0
2016-03-13 15:00:00,103.8,17.08,28.32,92.8,178.58,90.53,31.87,80.87,44.07,63.69600000000001,134.519,42.372,248.583,108.43,19.155,27.801,97.0,148.0
2016-03-13 16:00:00,93.49,11.74,23.88,87.34,179.03,90.06,43.78,82.21,43.53,61.238,135.19,42.335,248.067,107.262,19.116,28.392,95.0,142.0
2016-03-13 17:00:00,89.99,5.99,24.1,89.04,178.4,100.9,34.2,84.88,41.62,61.252,140.16899999999998,42.253,261.588,103.905,19.739,28.45300000000001,93.0,142.0
2016-03-13 18:00:00,95.93,3.94,24.82,89.08,180.76,94.38,34.04,94.49,75.88,62.344,132.596,42.418,234.01,101.768,23.227,27.726,90.0,140.0
2016-03-13 19:00:00,100.21,3.35,28.71,93.71,182.74,94.25,42.52,97.42,71.36,62.952,126.071,27.197,220.09,91.435,19.575,27.636,101.0,147.0
2016-03-13 20:00:00,106.24,4.08,33.44,94.32,177.75,92.44,40.29,93.52,99.21,63.441,127.352,27.671,212.037,91.329,19.727,31.835,121.0,147.0
2016-03-13 21:00:00,99.9,3.18,35.19,93.98,176.3,86.27,42.89,75.09,74.91,63.926,126.345,26.373,223.765,91.749,20.398,34.085,95.0,148.0
2016-03-13 22:00:00,107.64,3.53,33.2,93.98,172.46,49.66,40.01,75.06,73.58,62.48,126.161,25.93,239.174,90.899,21.015,34.578,104.0,149.0
2016-03-13 23:00:00,99.38,3.62,32.87,93.51,179.14,32.98,39.96,64.6,105.61,63.216,129.041,22.263,250.24,90.983,21.623,34.626,101.0,148.0
2016-03-14 00:00:00,98.52,2.3,31.61,95.12,187.59,31.94,34.02,37.71,108.49,62.674,126.653,22.406,241.412,73.137,21.648000000000003,33.929,89.0,146.0
2016-03-14 01:00:00,94.76,2.83,27.68,106.57,187.75,32.02,32.48,28.42,110.13,62.642,129.985,22.843000000000004,235.633,65.327,23.47,34.789,92.0,151.0
2016-03-14 02:00:00,85.53,2.26,26.83,103.12,180.77,33.0,32.58,25.89,109.67,62.131,128.233,22.711,230.668,66.36399999999999,20.356,34.255,92.0,147.0
2016-03-14 03:00:00,78.31,2.7,26.17,105.52,176.82,32.99,31.43,25.71,78.31,62.589,128.019,22.878,208.833,60.99100000000001,20.466,33.735,101.0,143.0
2016-03-14 04:00:00,76.28,18.94,25.05,103.49,181.17,31.58,28.15,25.5,134.52,62.632,126.59,22.798,204.989,58.2,20.41,34.087,92.0,144.0
2016-03-14 05:00:00,83.28,31.36,24.74,111.98,180.85,31.71,28.4,36.18,158.86,62.645,125.688,24.546,205.273,58.776,20.341,34.07,85.0,142.0
2016-03-14 06:00:00,73.16,29.21,24.78,122.17,183.1,68.53,26.55,45.45,140.62,63.38,131.732,33.778,202.579,60.745,20.356,54.08600000000001,84.0,140.0
2016-03-14 07:00:00,87.38,27.61,22.49,130.52,180.51,62.51,24.9,46.54,117.91,63.106,163.085,48.23,223.387,83.03399999999998,20.326,88.444,87.0,147.0
2016-03-14 08:00:00,82.41,23.97,24.72,148.99,225.38,75.98,24.98,61.31,151.84,62.646,169.767,53.974,258.1,105.03,19.964,91.413,85.0,154.0
2016-03-14 09:00:00,76.92,21.64,25.46,157.56,267.47,103.02,27.45,79.08,133.69,65.298,179.38299999999995,58.695,246.01,120.642,20.401,86.986,88.0,157.0
2016-03-14 10:00:00,86.33,23.99,27.08,157.32,253.88,106.85,38.55,84.26,144.2,71.639,194.578,63.18600000000001,247.837,132.846,20.013,91.245,91.0,156.0
2016-03-14 11:00:00,86.9,26.62,29.99,155.11,242.6,120.97,33.69,93.42,184.17,76.682,207.33,57.612,255.346,136.322,19.068,111.189,96.0,160.0
2016-03-14 12:00:00,89.07,24.74,27.91,166.06,242.46,125.89,34.1,100.91,175.44,79.538,212.553,52.466,263.282,135.877,19.06,96.472,96.0,157.0
2016-03-14 13:00:00,97.08,21.83,27.7,168.49,237.21,132.41,34.9,109.89,183.71,78.743,209.784,54.862,269.121,120.15,22.132,93.193,94.0,157.0
2016-03-14 14:00:00,92.84,14.43,26.82,174.81,250.14,139.57,33.25,110.32,147.83,80.317,209.38,51.799,254.171,133.058,23.827,88.90899999999998,102.0,162.0
2016-03-14 15:00:00,104.12,13.68,26.75,169.59,261.03,127.92,33.95,125.74,134.02,79.139,209.364,49.874,263.451,133.292,23.24,85.01299999999998,92.0,154.0
2016-03-14 16:00:00,104.34,13.53,27.02,172.84,254.97,128.36,35.66,125.77,124.31,76.779,202.401,48.969,281.406,135.736,23.768,83.34700000000002,91.0,156.0
2016-03-14 17:00:00,98.96,11.84,26.03,154.08,231.64,135.86,32.8,124.96,121.34,74.73899999999998,199.911,45.284,264.563,116.472,24.91,77.92699999999998,91.0,149.0
2016-03-14 18:00:00,94.38,14.16,26.29,135.81,219.76,130.99,33.05,119.58,81.54,69.009,197.111,41.758,255.297,110.871,24.81,71.389,91.0,147.0
2016-03-14 19:00:00,90.94,14.44,28.76,134.98,201.02,121.77,35.92,111.34,79.34,67.692,164.86700000000005,41.382,246.949,102.221,24.686,67.377,95.0,144.0
2016-03-14 20:00:00,105.17,16.55,28.23,136.07,190.6,103.88,38.29,103.7,80.33,65.07,158.64,41.611,245.835,96.279,25.459,68.381,98.0,148.0
2016-03-14 21:00:00,111.56,18.06,29.62,127.67,183.06,98.54,35.17,97.37,110.64,63.592,143.293,40.486,244.425,95.157,25.943,51.673,95.0,152.0
2016-03-14 22:00:00,111.99,18.17,30.06,123.23,188.56,61.28,40.12,90.54,86.01,63.577,140.933,39.731,245.467,96.727,24.655,49.753,89.0,152.0
2016-03-14 23:00:00,115.79,9.3,29.47,122.68,193.05,39.3,46.83,71.61,123.02,61.878,136.894,34.715,242.95,93.509,23.077,49.764,89.0,148.0
2016-03-15 00:00:00,99.4,4.85,29.4,119.5,195.29,34.15,40.43,48.19,125.21,61.217,136.094,34.794000000000004,238.912,69.53699999999999,23.053,50.142,88.0,144.0
2016-03-15 01:00:00,87.65,6.09,28.21,120.85,194.08,36.03,35.1,46.55,109.08,60.78100000000001,137.74,34.936,239.571,60.413,24.962,50.315,92.0,148.0
2016-03-15 02:00:00,83.13,4.46,27.5,119.53,193.87,40.9,31.68,44.2,103.83,60.52,134.514,34.689,216.454,59.317,21.807,41.585,96.0,145.0
2016-03-15 03:00:00,78.94,5.25,26.21,111.03,186.07,36.55,31.77,33.55,107.07,60.771,130.089,34.306,205.732,54.187,22.004,38.185,83.0,140.0
2016-03-15 04:00:00,77.35,18.42,25.98,104.06,176.85,32.8,31.43,30.26,117.88,60.379,133.219,34.369,206.107,51.99100000000001,21.859,37.753,83.0,144.0
2016-03-15 05:00:00,76.04,26.76,25.98,97.83,179.48,34.44,28.44,45.73,140.77,60.108,131.06,34.203,206.881,51.972,21.797,38.628,82.0,144.0
2016-03-15 06:00:00,75.64,26.56,28.62,111.67,184.24,67.43,27.81,62.91,160.34,60.881,135.45,35.671,224.442,54.756,21.876,57.147,83.0,133.0
2016-03-15 07:00:00,73.6,27.15,23.1,119.77,182.03,77.68,27.01,60.52,111.86,62.129,163.93400000000003,41.484,246.199,77.079,22.16,86.46700000000001,85.0,146.0
2016-03-15 08:00:00,75.1,24.34,26.25,143.78,233.29,95.11,26.56,75.61,123.24,62.488,167.66,45.377,238.767,99.369,21.469,93.723,86.0,149.0
2016-03-15 09:00:00,77.04,21.89,32.67,173.08,255.44,106.17,31.9,87.46,122.74,65.73100000000001,185.857,60.542,239.735,103.433,20.866,106.157,91.0,154.0
2016-03-15 10:00:00,79.78,23.13,28.68,173.23,255.31,116.89,36.21,110.31,128.82,70.829,208.55,63.578,245.576,128.405,20.821,110.443,91.0,151.0
2016-03-15 11:00:00,95.01,24.19,28.01,173.34,259.48,121.51,37.86,118.8,129.89,73.829,218.098,64.92699999999999,252.915,137.014,19.847,122.36,91.0,158.0
2016-03-15 12:00:00,92.28,23.72,28.21,173.13,267.37,137.52,38.95,129.64,129.8,75.88600000000002,224.526,66.063,247.517,139.33,22.38,105.654,92.0,152.0
2016-03-15 13:00:00,95.84,20.21,28.38,175.85,264.98,140.16,36.16,132.35,126.66,75.585,235.042,66.209,250.873,136.871,19.879,105.929,95.0,159.0
2016-03-15 14:00:00,90.59,12.34,28.6,174.77,265.94,141.43,39.03,126.17,124.69,74.656,226.604,65.241,249.35,143.095,19.896,102.614,101.0,155.0
2016-03-15 15:00:00,94.54,12.04,28.6,165.96,262.77,143.18,39.13,130.48,124.24,74.582,231.009,66.873,253.978,143.121,19.688,94.991,99.0,160.0
2016-03-15 16:00:00,93.37,13.53,26.97,169.94,256.83,139.63,34.97,135.42,119.84,74.566,221.802,64.156,257.378,143.201,19.214,89.411,112.0,159.0
2016-03-15 17:00:00,93.73,13.46,23.72,155.13,244.25,142.82,38.09,130.05,135.29,71.595,207.975,57.858,259.384,136.711,19.137,88.26899999999998,103.0,147.0
2016-03-15 18:00:00,92.3,12.08,22.88,139.21,236.79,142.84,37.52,123.41,104.23,67.755,196.594,52.806,262.31,126.74,19.202,82.80799999999998,104.0,149.0
2016-03-15 19:00:00,97.69,11.67,24.97,145.24,209.35,129.95,38.95,121.99,85.95,64.078,166.717,49.88399999999999,251.482,107.388,19.217,76.64399999999998,92.0,149.0
2016-03-15 20:00:00,108.09,12.48,25.94,135.2,196.67,119.58,39.37,111.34,108.92,64.827,157.842,50.532,239.471,93.905,20.045,79.828,96.0,146.0
2016-03-15 21:00:00,109.97,11.6,30.0,123.63,185.9,106.72,39.56,105.38,80.58,63.352,143.799,50.226000000000006,241.732,89.794,20.523000000000003,74.1,93.0,154.0
2016-03-15 22:00:00,109.63,12.13,32.42,110.29,183.91,67.91,44.8,95.31,79.94,60.912,143.25,49.344,236.679,89.00399999999998,21.181,70.77600000000002,92.0,146.0
2016-03-15 23:00:00,105.69,6.73,26.81,106.86,176.5,42.95,38.65,72.44,100.2,61.21100000000001,140.07299999999998,34.022,211.034,89.539,21.755,51.612,100.0,148.0
2016-03-16 00:00:00,103.06,5.17,25.35,103.72,175.73,40.91,36.33,40.37,115.26,61.094,140.185,32.353,209.199,71.983,24.241,48.968,97.0,141.0
2016-03-16 01:00:00,90.59,4.51,24.66,104.18,192.52,41.97,35.78,39.38,92.64,61.31399999999999,142.424,33.083,208.523,62.994,21.108,46.37300000000001,88.0,143.0
2016-03-16 02:00:00,89.9,3.88,23.58,113.78,192.92,41.1,34.34,26.95,97.36,60.511,137.713,32.833,205.304,62.367,20.494,37.885,86.0,141.0
2016-03-16 03:00:00,82.61,3.3,23.05,117.37,213.77,38.48,33.29,26.31,103.39,61.17100000000001,135.61,32.771,201.909,57.722,20.485,37.041,85.0,143.0
2016-03-16 04:00:00,83.73,14.09,22.91,111.17,195.55,34.97,32.75,26.15,80.9,60.24100000000001,137.526,32.395,221.416,55.458,20.405,37.342,85.0,138.0
2016-03-16 05:00:00,81.8,24.58,22.7,106.78,185.72,37.0,31.6,40.98,126.29,60.734,135.792,33.852,232.315,54.536,20.259,37.754,85.0,137.0
2016-03-16 06:00:00,88.53,26.38,22.47,107.34,187.15,66.64,31.7,61.0,155.94,61.297,141.327,42.605,227.938,57.78100000000001,19.83,56.408,85.0,135.0
2016-03-16 07:00:00,76.81,26.04,20.68,129.44,190.64,79.17,29.36,59.19,104.49,61.727,167.854,50.425,228.881,76.266,19.006,83.167,88.0,136.0
2016-03-16 08:00:00,77.76,22.16,22.78,135.24,232.0,92.44,30.45,72.35,142.02,61.191,170.53,53.56100000000001,232.516,103.427,18.621,84.4,89.0,147.0
2016-03-16 09:00:00,79.89,21.62,25.17,159.35,253.62,113.0,31.5,92.16,126.11,63.785,196.485,57.837,233.284,117.241,19.208,87.863,89.0,146.0
2016-03-16 10:00:00,82.63,24.16,29.35,160.8,273.44,118.59,31.11,110.67,138.55,70.259,226.541,59.167,237.886,126.041,18.78,102.877,89.0,148.0
2016-03-16 11:00:00,91.2,26.26,25.02,169.04,261.67,127.9,34.15,111.22,175.09,74.122,235.79,60.098,240.545,124.277,19.707,105.101,96.0,145.0
2016-03-16 12:00:00,83.41,23.9,25.08,168.33,277.71,139.43,34.48,122.43,174.7,77.808,245.078,60.56,247.406,118.508,19.017,100.003,90.0,146.0
2016-03-16 13:00:00,84.07,18.34,26.73,175.05,289.39,141.92,35.29,126.83,194.92,78.518,242.49400000000003,59.956,239.027,118.036,17.956,93.393,89.0,147.0
2016-03-16 14:00:00,88.91,13.9,30.79,176.45,279.11,137.97,38.97,120.91,207.49,79.181,244.94,64.182,241.163,117.121,18.191,88.78200000000002,92.0,148.0
2016-03-16 15:00:00,95.24,11.68,32.59,166.04,275.78,139.56,39.38,130.23,162.32,77.831,231.255,61.369,245.789,119.908,18.121,82.30799999999998,91.0,151.0
2016-03-16 16:00:00,93.64,11.34,32.61,165.23,271.95,141.7,35.67,131.91,129.08,78.21,214.187,59.68,243.535,128.665,18.184,81.145,92.0,151.0
2016-03-16 17:00:00,91.9,9.72,31.8,155.5,259.06,158.03,37.19,131.16,108.26,72.48100000000002,205.819,56.505,238.101,125.378,18.061,71.821,95.0,143.0
2016-03-16 18:00:00,99.24,10.16,28.06,142.82,235.82,148.44,35.57,126.1,74.65,69.955,196.054,46.716,232.852,108.982,18.068,67.318,93.0,139.0
2016-03-16 19:00:00,111.39,9.28,32.58,146.02,224.51,137.22,36.73,119.94,82.55,63.964,159.909,42.387,234.015,106.963,18.244,66.075,91.0,134.0
2016-03-16 20:00:00,98.08,9.3,31.94,136.95,213.94,130.13,37.9,112.21,93.65,66.28,156.959,44.554,233.515,99.112,18.538,64.77,95.0,144.0
2016-03-16 21:00:00,102.57,6.43,34.06,124.27,207.87,113.37,41.33,104.18,97.98,63.559,149.828,43.188,238.961,98.393,19.374,49.667,88.0,143.0
2016-03-16 22:00:00,104.72,7.04,33.97,123.15,197.05,67.27,44.79,105.63,106.15,62.53100000000001,144.558,44.208,232.922,96.084,19.889,47.39,92.0,148.0
2016-03-16 23:00:00,105.55,5.45,30.28,122.48,192.84,44.92,39.66,74.67,97.98,60.819,141.95,28.404,212.225,97.55,22.999,47.455,106.0,144.0
2016-03-17 00:00:00,104.27,3.11,33.72,117.35,185.83,36.96,37.29,48.26,123.08,60.102,139.549,27.072,211.173,72.539,20.57,47.619,91.0,144.0
2016-03-17 01:00:00,94.88,3.86,27.46,121.31,183.41,40.77,35.44,47.91,104.6,59.824,137.563,27.04,210.512,63.666,20.036,46.853,85.0,141.0
2016-03-17 02:00:00,87.31,3.18,27.21,125.17,181.0,40.52,34.52,38.09,108.2,60.333,138.02100000000002,27.173,209.74400000000003,62.146,19.362,38.974,86.0,141.0
2016-03-17 03:00:00,81.39,3.04,27.15,121.64,190.79,37.39,32.49,30.95,75.85,60.559,134.409,31.378,209.096,57.323,19.412,36.055,83.0,137.0
2016-03-17 04:00:00,79.03,11.67,27.04,120.13,189.06,33.13,32.36,30.29,77.94,60.078,136.887,27.24,228.588,54.907,19.165,36.182,84.0,136.0
2016-03-17 05:00:00,78.64,24.42,26.71,121.16,189.97,34.52,31.55,45.92,126.16,59.554,133.56799999999998,28.50800000000001,232.874,54.691,19.104,36.795,82.0,137.0
2016-03-17 06:00:00,77.95,25.07,25.65,118.93,197.1,71.36,31.02,62.58,121.22,60.503,142.711,36.965,230.58900000000003,57.777,19.233,56.372,83.0,130.0
2016-03-17 07:00:00,76.49,24.81,23.98,135.86,199.03,77.27,29.97,60.47,128.77,60.56,163.028,46.526,239.49400000000003,75.91,19.208,80.112,87.0,136.0
2016-03-17 08:00:00,81.97,23.33,26.31,152.23,255.29,95.51,28.74,73.93,120.35,62.89100000000001,172.575,51.73,251.012,100.226,18.89,84.536,87.0,144.0
2016-03-17 09:00:00,83.37,19.67,26.99,171.46,276.78,111.94,29.18,94.37,118.91,64.498,193.69,52.93600000000001,251.085,101.816,19.166,85.958,87.0,145.0
2016-03-17 10:00:00,83.73,22.45,27.78,168.26,283.55,118.68,31.64,114.28,122.38,72.328,235.353,58.293,248.317,108.468,21.159,89.574,87.0,151.0
2016-03-17 11:00:00,85.74,23.94,27.79,164.65,283.94,135.33,33.93,113.48,124.46,78.119,244.637,58.34,244.923,121.691,18.119,108.45,89.0,142.0
2016-03-17 12:00:00,101.21,21.24,28.07,163.73,290.71,148.56,35.0,125.88,153.61,79.21,254.568,58.486,242.336,121.873,18.206,95.971,93.0,147.0
2016-03-17 13:00:00,96.64,14.61,28.72,160.98,300.24,132.86,34.83,131.25,160.64,78.01100000000002,258.505,58.81100000000001,244.27,123.627,18.108,89.829,90.0,149.0
2016-03-17 14:00:00,88.86,12.09,28.24,161.94,306.98,140.3,38.26,135.95,132.07,80.32300000000002,238.58900000000003,57.721,252.29,122.931,18.158,86.241,94.0,145.0
2016-03-17 15:00:00,88.85,13.56,29.02,156.93,307.9,135.75,40.23,133.91,127.83,82.443,221.451,57.742,243.324,130.486,17.993,80.887,94.0,151.0
2016-03-17 16:00:00,90.44,13.13,29.69,156.65,298.22,135.55,36.64,134.2,120.46,79.209,210.379,54.782,238.433,119.524,18.033,78.83800000000002,97.0,150.0
2016-03-17 17:00:00,93.14,12.01,28.14,151.61,291.57,129.44,40.15,133.81,105.01,75.971,202.952,50.631,235.738,114.261,18.354,79.539,90.0,147.0
2016-03-17 18:00:00,87.41,11.66,27.64,140.38,259.63,125.85,44.9,127.59,69.18,72.73100000000002,191.911,44.383,233.33900000000003,107.912,18.31900000000001,79.161,92.0,140.0
2016-03-17 19:00:00,101.4,10.66,29.36,146.6,224.45,127.78,47.2,124.47,109.63,67.652,158.688,42.95399999999999,238.632,105.049,18.334,73.29899999999998,95.0,141.0
2016-03-17 20:00:00,107.17,10.74,29.62,136.72,226.72,115.19,44.26,118.4,98.07,65.346,155.047,42.933,237.425,98.972,18.867,73.775,91.0,148.0
2016-03-17 21:00:00,112.39,7.72,30.16,120.66,236.11,98.57,44.43,110.93,86.84,64.835,145.37,44.544,241.361,98.345,22.158,73.692,93.0,148.0
2016-03-17 22:00:00,112.34,7.53,32.89,108.42,199.79,59.92,41.84,103.23,74.55,62.055,143.72,43.978,224.30900000000003,98.559,20.154,71.615,93.0,149.0
